,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
26318,1654762667,17.48,49.04,0,400,13099,19996,939.73,0.47,0.49,3.26,0.509,0.011,1324,0
26320,1654762669,16.25,48.8,15,400,13082,19972,939.711,0.49,0.51,3.37,0.525,0.012,1326,0
26322,1654762671,15.63,49.86,29,400,13074,19958,939.706,0.5,0.52,3.45,0.539,0.012,1328,0
26324,1654762673,15.34,51.71,13,400,13086,19975,939.724,0.51,0.53,3.53,0.551,0.012,1330,0
26326,1654762675,15.2,52.68,13,400,13086,19972,939.717,0.51,0.53,3.49,0.544,0.012,1332,0
26328,1654762677,15.12,53.43,10,400,13089,19980,939.709,0.51,0.53,3.48,0.543,0.012,1334,0
26330,1654762679,15.03,54.08,1,400,13094,19992,939.734,0.51,0.53,3.48,0.543,0.012,1336,0
26332,1654762681,14.97,54.56,0,400,13100,19997,939.726,0.53,0.55,3.62,0.564,0.013,1338,0
26334,1654762683,14.94,55.0,0,400,13095,19992,939.718,0.55,0.58,3.82,0.596,0.013,1340,0
26336,1654762685,14.87,55.33,0,400,13103,20000,939.71,0.61,0.64,4.21,0.657,0.015,1342,0
26338,1654762687,14.86,55.62,10,400,13096,19990,939.713,0.65,0.68,4.47,0.698,0.016,1344,0
26340,1654762689,14.82,55.88,0,400,13096,19999,939.704,0.63,0.66,4.37,0.681,0.015,1346,0
26342,1654762691,14.79,56.06,1,400,13099,19993,939.706,0.62,0.65,4.28,0.668,0.015,1348,0
26344,1654762693,14.76,56.23,1,400,13095,19993,939.719,0.61,0.63,4.19,0.654,0.015,1350,0
26346,1654762695,14.72,56.36,0,400,13092,19994,939.726,0.61,0.64,4.22,0.658,0.015,1352,0
26348,1654762697,14.72,56.46,0,400,13097,20000,939.727,0.62,0.65,4.28,0.668,0.015,1354,0
26350,1654762699,16.42,56.22,0,400,13115,20027,939.705,0.62,0.64,4.25,0.663,0.015,1356,0
26352,1654762701,16.75,54.7,0,400,13112,20018,939.707,0.57,0.59,3.92,0.611,0.014,1358,0
26354,1654762703,16.92,53.37,0,400,13116,20017,939.711,0.5,0.52,3.46,0.539,0.012,1360,0
26356,1654762705,17.04,52.35,0,400,13116,20016,939.691,0.44,0.46,3.06,0.477,0.011,1362,0
26358,1654762707,17.14,51.57,5,400,13105,20010,939.706,0.42,0.44,2.89,0.451,0.01,1364,0
26360,1654762709,17.26,51.0,0,400,13110,20010,939.692,0.4,0.41,2.72,0.424,0.01,1366,0
26362,1654762711,17.32,50.54,0,400,13113,20007,939.698,0.38,0.39,2.6,0.406,0.009,1368,0
26364,1654762713,17.38,50.2,0,400,13105,20015,939.7,0.35,0.37,2.42,0.378,0.009,1370,0
26366,1654762715,17.47,49.83,0,400,13103,20016,939.73,0.35,0.36,2.4,0.374,0.008,1372,0
26368,1654762717,17.51,49.58,3,400,13101,20000,939.705,0.37,0.39,2.56,0.399,0.009,1374,0
26370,1654762719,17.57,49.4,2,400,13098,19995,939.712,0.4,0.42,2.77,0.431,0.01,1376,0
26372,1654762721,17.61,49.22,11,400,13103,20002,939.711,0.42,0.44,2.92,0.455,0.01,1378,0
26374,1654762723,17.65,49.11,16,400,13098,19999,939.706,0.45,0.46,3.07,0.479,0.011,1380,0
26376,1654762725,17.68,49.0,6,400,13105,20005,939.724,0.49,0.51,3.36,0.523,0.012,1382,0
26378,1654762727,16.47,48.76,30,400,13083,19983,939.716,0.54,0.56,3.7,0.577,0.013,1384,0
26380,1654762729,15.85,49.8,40,400,13077,19971,939.713,0.52,0.55,3.61,0.563,0.013,1386,0
26382,1654762731,15.62,51.19,37,400,13082,19972,939.704,0.52,0.54,3.57,0.557,0.013,1388,0
26384,1654762733,15.49,52.24,43,400,13081,19969,939.693,0.5,0.52,3.44,0.537,0.012,1390,0
26386,1654762735,15.39,53.07,32,400,13084,19978,939.694,0.49,0.51,3.38,0.527,0.012,1392,0
26388,1654762737,15.24,53.98,32,400,13084,19977,939.694,0.46,0.48,3.16,0.493,0.011,1394,0
26390,1654762739,15.21,54.44,26,400,13090,19974,939.673,0.5,0.52,3.45,0.538,0.012,1396,0
26392,1654762741,15.15,54.76,30,400,13092,19982,939.69,0.51,0.52,3.48,0.542,0.012,1398,0
26394,1654762743,15.08,55.07,22,400,13093,19992,939.691,0.56,0.59,3.88,0.604,0.014,1400,0
26396,1654762745,15.07,55.31,30,400,13093,19974,939.679,0.75,0.77,5.13,0.8,0.018,1402,0
26398,1654762747,15.03,55.53,31,400,13092,19977,939.676,0.85,0.89,5.86,0.914,0.021,1404,0
26400,1654762749,14.99,55.69,27,400,13092,19986,939.665,0.89,0.92,6.1,0.952,0.021,1406,0
26402,1654762751,14.96,55.88,22,400,13091,19988,939.681,0.92,0.95,6.3,0.982,0.022,1408,0
26404,1654762753,14.97,56.06,20,400,13093,19982,939.679,0.93,0.97,6.4,0.999,0.023,1410,0
26406,1654762755,14.93,56.17,20,400,13089,19989,939.658,0.88,0.92,6.08,0.948,0.021,1412,0
26408,1654762757,16.64,55.91,0,400,13116,20008,939.672,0.85,0.89,5.87,0.915,0.021,1414,0
26410,1654762759,16.93,54.46,0,400,13112,20010,939.69,0.81,0.85,5.6,0.874,0.02,1416,0
26412,1654762761,17.13,53.16,1,400,13109,20005,939.687,0.79,0.82,5.45,0.849,0.019,1418,0
26414,1654762763,17.26,52.1,2,400,13104,20002,939.678,0.76,0.79,5.25,0.819,0.019,1420,0
26416,1654762765,17.35,51.39,6,400,13109,20009,939.696,0.72,0.75,4.95,0.772,0.017,1422,0
26418,1654762767,17.47,50.76,6,400,13113,20012,939.697,0.66,0.68,4.53,0.707,0.016,1424,0
26420,1654762769,17.54,50.3,10,400,13106,20002,939.694,0.64,0.67,4.41,0.688,0.016,1426,0
26422,1654762771,17.59,49.94,13,400,13109,20004,939.687,0.65,0.67,4.45,0.693,0.016,1428,0
26424,1654762773,17.67,49.66,8,400,13104,20006,939.682,0.64,0.66,4.37,0.682,0.015,1430,0
26426,1654762775,17.72,49.45,14,400,13103,20006,939.699,0.6,0.62,4.14,0.645,0.015,1432,0
26428,1654762777,17.75,49.3,15,400,13105,19999,939.682,0.59,0.61,4.06,0.633,0.014,1434,0
26430,1654762779,17.81,49.03,9,400,13103,19998,939.691,0.56,0.59,3.89,0.606,0.014,1436,0
26432,1654762781,17.85,48.92,29,400,13098,19994,939.701,0.55,0.58,3.82,0.595,0.013,1438,0
26434,1654762783,17.89,48.84,11,400,13104,19998,939.718,0.57,0.59,3.91,0.609,0.014,1440,0
26436,1654762785,17.92,48.72,10,400,13107,20002,939.7,0.61,0.63,4.19,0.653,0.015,1442,0
26438,1654762787,16.3,48.97,36,400,13083,19975,939.696,0.64,0.67,4.42,0.689,0.016,1444,0
26440,1654762789,15.96,50.35,30,400,13088,19977,939.704,0.65,0.67,4.46,0.696,0.016,1446,0
26442,1654762791,15.77,51.57,37,400,13087,19979,939.699,0.62,0.65,4.29,0.669,0.015,1448,0
26444,1654762793,15.66,52.51,30,400,13082,19979,939.707,0.63,0.66,4.34,0.677,0.015,1450,0
26446,1654762795,15.57,53.23,43,400,13090,19973,939.708,0.62,0.64,4.26,0.664,0.015,1452,0
26448,1654762797,15.45,53.82,34,400,13085,19972,939.701,0.57,0.59,3.91,0.61,0.014,1454,0
26450,1654762799,15.39,54.3,33,400,13095,19980,939.702,0.56,0.58,3.83,0.597,0.013,1456,0
26452,1654762801,15.35,54.64,38,400,13091,19981,939.694,0.56,0.58,3.83,0.597,0.013,1458,0
26454,1654762803,15.31,54.9,33,400,13091,19974,939.702,0.55,0.57,3.76,0.586,0.013,1460,0
26456,1654762805,15.3,55.14,33,400,13089,19976,939.712,0.53,0.55,3.66,0.571,0.013,1462,0
26458,1654762807,15.24,55.36,32,400,13091,19977,939.708,0.51,0.53,3.54,0.552,0.012,1464,0
26460,1654762809,15.22,55.54,35,400,13091,19977,939.729,0.49,0.51,3.37,0.526,0.012,1466,0
26462,1654762811,15.2,55.7,24,400,13096,19982,939.725,0.49,0.51,3.38,0.526,0.012,1468,0
26464,1654762813,15.18,55.83,12,400,13102,19989,939.717,0.52,0.54,3.59,0.559,0.013,1470,0
26466,1654762815,15.14,55.98,18,400,13102,19989,939.724,0.56,0.58,3.85,0.6,0.014,1472,0
26468,1654762817,16.83,55.79,0,400,13128,20023,939.705,0.59,0.61,4.06,0.633,0.014,1474,0
26470,1654762819,17.17,54.38,0,400,13128,20015,939.718,0.62,0.65,4.29,0.669,0.015,1476,0
26472,1654762821,17.32,53.06,2,400,13123,20021,939.709,0.66,0.68,4.53,0.707,0.016,1478,0
26474,1654762823,17.47,52.1,0,400,13118,20017,939.704,0.65,0.68,4.5,0.702,0.016,1480,0
26476,1654762825,17.58,51.41,0,400,13122,20014,939.719,0.65,0.67,4.45,0.694,0.016,1482,0
26478,1654762827,17.68,50.81,0,400,13124,20017,939.702,0.64,0.66,4.38,0.683,0.015,1484,0
26480,1654762829,17.74,50.41,2,400,13122,20015,939.704,0.61,0.63,4.2,0.655,0.015,1486,0
26482,1654762831,17.81,50.05,0,400,13122,20016,939.708,0.59,0.61,4.03,0.629,0.014,1488,0
26484,1654762833,17.86,49.81,6,400,13117,20012,939.716,0.58,0.61,4.02,0.627,0.014,1490,0
26486,1654762835,17.93,49.58,8,400,13116,20007,939.709,0.56,0.58,3.85,0.6,0.014,1492,0
26488,1654762837,17.98,49.44,0,400,13123,20017,939.702,0.53,0.55,3.64,0.567,0.013,1494,0
26490,1654762839,18.03,49.18,5,400,13124,20024,939.689,0.46,0.48,3.16,0.493,0.011,1496,0
26492,1654762841,18.07,49.08,1,400,13121,20024,939.682,0.44,0.46,3.04,0.473,0.011,1498,0
26494,1654762843,18.1,48.99,0,400,13123,20022,939.682,0.41,0.43,2.83,0.441,0.01,1500,0
26496,1654762845,16.86,48.78,31,400,13102,20000,939.683,0.41,0.43,2.86,0.445,0.01,1502,0
26498,1654762847,16.27,49.89,21,400,13106,20001,939.683,0.42,0.43,2.86,0.446,0.01,1504,0
26500,1654762849,16.06,51.3,15,400,13106,20004,939.691,0.4,0.42,2.76,0.43,0.01,1506,0
26502,1654762851,15.91,52.36,17,400,13102,19996,939.686,0.39,0.4,2.67,0.417,0.009,1508,0
26504,1654762853,15.8,53.17,18,400,13107,20006,939.676,0.41,0.43,2.84,0.444,0.01,1510,0
26506,1654762855,15.72,53.81,17,400,13114,20009,939.678,0.45,0.46,3.08,0.48,0.011,1512,0
26508,1654762857,15.65,54.29,9,400,13106,20003,939.675,0.47,0.49,3.25,0.507,0.011,1514,0
26510,1654762859,15.58,54.66,11,400,13105,20011,939.667,0.48,0.5,3.31,0.516,0.012,1516,0
26512,1654762861,15.55,54.99,17,400,13112,20008,939.677,0.49,0.51,3.37,0.525,0.012,1518,0
26514,1654762863,15.51,55.24,7,400,13114,20016,939.678,0.53,0.55,3.65,0.57,0.013,1520,0
26516,1654762865,15.47,55.44,12,400,13111,20001,939.674,0.58,0.6,3.98,0.621,0.014,1522,0
26518,1654762867,15.42,55.6,19,400,13101,19994,939.666,0.58,0.6,3.98,0.62,0.014,1524,0
26520,1654762869,15.39,55.74,27,400,13107,20001,939.672,0.59,0.62,4.09,0.638,0.014,1526,0
26522,1654762871,15.37,55.85,22,400,13106,20000,939.667,0.61,0.64,4.21,0.656,0.015,1528,0
26524,1654762873,15.35,55.98,24,400,13104,19999,939.671,0.62,0.64,4.26,0.665,0.015,1530,0
26526,1654762875,16.66,56.21,1,400,13126,20024,939.655,0.64,0.67,4.44,0.692,0.016,1532,0
26528,1654762877,17.23,55.03,0,400,13136,20033,939.657,0.67,0.7,4.64,0.724,0.016,1534,0
26530,1654762879,17.45,53.52,2,400,13128,20025,939.655,0.7,0.73,4.82,0.752,0.017,1536,0
26532,1654762881,17.61,52.39,3,400,13127,20023,939.669,0.66,0.69,4.57,0.712,0.016,1538,0
26534,1654762883,17.75,51.5,10,400,13122,20019,939.666,0.62,0.64,4.27,0.666,0.015,1540,0
26536,1654762885,17.83,50.83,11,400,13120,20009,939.674,0.62,0.64,4.25,0.663,0.015,1542,0
26538,1654762887,17.89,50.34,5,400,13122,20016,939.679,0.62,0.65,4.3,0.671,0.015,1544,0
26540,1654762889,17.98,49.93,11,400,13116,20012,939.666,0.63,0.65,4.31,0.672,0.015,1546,0
26542,1654762891,18.02,49.62,19,400,13115,20009,939.659,0.61,0.63,4.18,0.652,0.015,1548,0
26544,1654762893,18.1,49.35,3,400,13117,20012,939.654,0.58,0.6,3.98,0.62,0.014,1550,0
26546,1654762895,18.16,49.15,12,400,13117,20007,939.668,0.56,0.59,3.89,0.606,0.014,1552,0
26548,1654762897,18.2,48.96,9,400,13117,20006,939.668,0.58,0.61,4.01,0.626,0.014,1554,0
26550,1654762899,18.21,48.85,20,400,13115,20007,939.668,0.59,0.61,4.06,0.633,0.014,1556,0
26552,1654762901,18.24,48.7,21,400,13108,20005,939.66,0.58,0.6,4.0,0.624,0.014,1558,0
26554,1654762903,18.28,48.53,13,400,13115,20018,939.656,0.57,0.59,3.92,0.611,0.014,1560,0
26556,1654762905,17.09,48.31,40,400,13097,19987,939.662,0.61,0.64,4.23,0.659,0.015,1562,0
26558,1654762907,16.35,50.04,52,400,13088,19964,939.659,0.71,0.73,4.87,0.759,0.017,1564,0
26560,1654762909,16.17,51.29,42,400,13102,19979,939.654,0.73,0.76,5.03,0.784,0.018,1566,0
26562,1654762911,16.01,52.6,30,400,13099,19990,939.651,0.73,0.76,5.02,0.783,0.018,1568,0
26564,1654762913,15.91,53.33,22,400,13107,19991,939.655,0.74,0.77,5.08,0.791,0.018,1570,0
26566,1654762915,15.86,53.81,26,400,13104,19997,939.656,0.71,0.73,4.86,0.757,0.017,1572,0
26568,1654762917,15.77,54.23,29,400,13104,19992,939.643,0.68,0.71,4.68,0.729,0.016,1574,0
26570,1654762919,15.73,54.58,22,400,13115,19997,939.653,0.66,0.68,4.53,0.706,0.016,1576,0
26572,1654762921,15.72,54.87,21,400,13119,20006,939.641,0.66,0.69,4.55,0.71,0.016,1578,0
26574,1654762923,15.65,55.14,18,400,13120,20011,939.635,0.67,0.69,4.58,0.714,0.016,1580,0
26576,1654762925,15.63,55.34,16,400,13119,20004,939.624,0.65,0.68,4.48,0.699,0.016,1582,0
26578,1654762927,15.62,55.52,11,400,13123,20010,939.61,0.66,0.69,4.55,0.71,0.016,1584,0
26580,1654762929,15.59,55.71,11,400,13126,20013,939.623,0.63,0.66,4.36,0.681,0.015,1586,0
26582,1654762931,15.57,55.9,3,400,13132,20018,939.615,0.59,0.62,4.09,0.637,0.014,1588,0
26584,1654762933,16.85,56.2,0,400,13149,20047,939.609,0.56,0.58,3.87,0.603,0.014,1590,0
26586,1654762935,17.44,55.08,0,400,13163,20060,939.59,0.55,0.58,3.81,0.594,0.013,1592,0
26588,1654762937,17.65,53.63,0,400,13160,20057,939.6,0.55,0.57,3.78,0.59,0.013,1594,0
26590,1654762939,17.79,52.52,0,400,13149,20052,939.607,0.52,0.54,3.58,0.558,0.013,1596,0
26592,1654762941,17.9,51.68,0,400,13143,20046,939.609,0.5,0.52,3.46,0.539,0.012,1598,0
26594,1654762943,18.03,51.05,0,400,13150,20055,939.608,0.5,0.52,3.44,0.537,0.012,1600,0
26596,1654762945,18.12,50.51,0,400,13138,20036,939.595,0.5,0.51,3.41,0.532,0.012,1602,0
26598,1654762947,18.18,50.11,0,400,13141,20040,939.586,0.51,0.53,3.54,0.553,0.012,1604,0
26600,1654762949,18.24,49.81,0,400,13140,20044,939.596,0.53,0.55,3.63,0.566,0.013,1606,0
26602,1654762951,18.27,49.54,0,400,13137,20049,939.597,0.52,0.54,3.61,0.562,0.013,1608,0
26604,1654762953,18.34,49.32,0,400,13142,20046,939.6,0.52,0.54,3.6,0.561,0.013,1610,0
26606,1654762955,18.36,49.12,13,400,13134,20031,939.609,0.52,0.54,3.59,0.56,0.013,1612,0
26608,1654762957,18.38,48.95,5,400,13134,20031,939.595,0.54,0.56,3.72,0.58,0.013,1614,0
26610,1654762959,18.46,48.83,0,400,13135,20041,939.593,0.55,0.57,3.75,0.585,0.013,1616,0
26612,1654762961,18.48,48.7,9,400,13133,20033,939.608,0.55,0.57,3.77,0.589,0.013,1618,0
26614,1654762963,17.26,48.53,20,400,13117,20017,939.609,0.57,0.59,3.9,0.609,0.014,1620,0
26616,1654762965,16.66,49.62,43,400,13110,20009,939.617,0.6,0.63,4.16,0.648,0.015,1622,0
26618,1654762967,16.42,51.0,28,400,13115,20009,939.611,0.65,0.67,4.45,0.694,0.016,1624,0
26620,1654762969,16.28,52.07,21,400,13117,20013,939.603,0.69,0.71,4.72,0.736,0.017,1626,0
26622,1654762971,16.2,52.87,28,400,13127,20017,939.604,0.72,0.75,4.94,0.77,0.017,1628,0
26624,1654762973,16.12,53.55,19,400,13127,20016,939.598,0.69,0.72,4.77,0.743,0.017,1630,0
26626,1654762975,16.04,54.05,31,400,13122,20009,939.598,0.67,0.69,4.59,0.716,0.016,1632,0
26628,1654762977,15.97,54.48,29,400,13121,19997,939.614,0.64,0.66,4.39,0.685,0.015,1634,0
26630,1654762979,15.9,54.79,48,400,13119,19997,939.603,0.62,0.64,4.23,0.66,0.015,1636,0
26632,1654762981,15.87,55.02,33,400,13123,20001,939.615,0.61,0.63,4.19,0.653,0.015,1638,0
26634,1654762983,15.85,55.24,24,400,13126,20013,939.616,0.64,0.67,4.41,0.688,0.016,1640,0
26636,1654762985,15.79,55.47,25,400,13136,20006,939.617,0.7,0.72,4.8,0.748,0.017,1642,0
26638,1654762987,15.79,55.65,8,400,13140,20014,939.605,0.75,0.78,5.17,0.806,0.018,1644,0
26640,1654762989,15.76,55.85,9,400,13143,20025,939.606,0.77,0.8,5.33,0.83,0.019,1646,0
26642,1654762991,15.72,56.02,10,400,13148,20041,939.621,0.79,0.82,5.41,0.843,0.019,1648,0
26644,1654762993,17.02,56.28,0,400,13164,20062,939.622,0.8,0.83,5.48,0.855,0.019,1650,0
26646,1654762995,17.59,55.1,0,400,13165,20069,939.607,0.81,0.85,5.6,0.873,0.02,1652,0
26648,1654762997,17.82,53.63,0,400,13161,20049,939.614,0.84,0.87,5.78,0.902,0.02,1654,0
26650,1654762999,17.98,52.51,0,400,13160,20062,939.606,0.84,0.88,5.8,0.904,0.02,1656,0
26652,1654763001,18.1,51.66,0,400,13149,20052,939.611,0.83,0.86,5.69,0.888,0.02,1658,0
26654,1654763003,18.2,50.97,0,400,13148,20057,939.598,0.79,0.82,5.45,0.85,0.019,1660,0
26656,1654763005,18.27,50.46,0,400,13142,20046,939.595,0.78,0.81,5.34,0.833,0.019,1662,0
26658,1654763007,18.34,50.05,1,400,13140,20051,939.591,0.8,0.83,5.51,0.859,0.019,1664,0
26660,1654763009,18.4,49.73,0,400,13142,20054,939.593,0.84,0.88,5.81,0.906,0.02,1666,0
26662,1654763011,18.46,49.48,19,400,13138,20043,939.589,0.88,0.92,6.08,0.948,0.021,1668,0
26664,1654763013,18.53,49.23,11,400,13138,20040,939.593,0.94,0.97,6.44,1.004,0.023,1670,0
26666,1654763015,18.55,49.04,11,400,13139,20048,939.601,1.03,1.07,7.11,1.109,0.025,1672,0
26668,1654763017,18.6,48.89,12,400,13134,20033,939.595,1.07,1.11,7.35,1.147,0.026,1674,0
26670,1654763019,18.64,48.76,16,400,13140,20041,939.602,1.08,1.12,7.41,1.155,0.026,1676,0
26672,1654763021,18.67,48.58,13,400,13135,20035,939.614,1.12,1.16,7.68,1.197,0.027,1678,0
26674,1654763023,17.02,48.9,40,400,13121,20012,939.608,1.19,1.24,8.22,1.282,0.029,1680,0
26676,1654763025,16.72,50.31,37,400,13119,20012,939.609,1.21,1.26,8.32,1.297,0.029,1682,0
26678,1654763027,16.54,51.59,29,400,13131,20023,939.61,1.22,1.27,8.4,1.31,0.03,1684,0
26680,1654763029,16.42,52.55,23,400,13134,20024,939.6,1.18,1.23,8.13,1.267,0.029,1686,0
26682,1654763031,16.3,53.34,15,400,13139,20034,939.604,1.11,1.15,7.61,1.187,0.027,1688,0
26684,1654763033,16.25,53.99,17,400,13142,20034,939.616,1.08,1.12,7.4,1.155,0.026,1690,0
26686,1654763035,16.2,54.43,1,400,13147,20044,939.626,1.02,1.06,7.02,1.095,0.025,1692,0
26688,1654763037,16.12,54.85,18,400,13144,20032,939.638,0.97,1.01,6.67,1.04,0.023,1694,0
26690,1654763039,16.07,55.14,5,400,13143,20052,939.637,0.93,0.97,6.42,1.001,0.023,1696,0
26692,1654763041,16.04,55.4,7,400,13139,20047,939.648,0.87,0.9,5.97,0.931,0.021,1698,0
26694,1654763043,16.0,55.59,2,400,13140,20047,939.639,0.82,0.85,5.66,0.882,0.02,1700,0
26696,1654763045,15.97,55.74,12,400,13141,20045,939.636,0.78,0.81,5.4,0.842,0.019,1702,0
26698,1654763047,15.96,55.9,5,400,13137,20043,939.649,0.73,0.76,5.05,0.788,0.018,1704,0
26700,1654763049,15.94,55.98,12,400,13137,20045,939.63,0.7,0.72,4.79,0.746,0.017,1706,0
26702,1654763051,15.91,56.09,11,400,13136,20041,939.623,0.68,0.71,4.68,0.73,0.016,1708,0
26704,1654763053,17.59,55.75,0,400,13157,20073,939.628,0.66,0.69,4.54,0.708,0.016,1710,0
26706,1654763055,17.93,54.22,0,400,13158,20069,939.635,0.63,0.66,4.34,0.678,0.015,1712,0
26708,1654763057,18.09,52.89,0,400,13150,20057,939.625,0.62,0.65,4.3,0.67,0.015,1714,0
26710,1654763059,18.24,51.91,11,400,13150,20057,939.638,0.63,0.65,4.32,0.674,0.015,1716,0
26712,1654763061,18.33,51.15,9,400,13148,20050,939.634,0.63,0.66,4.36,0.68,0.015,1718,0
26714,1654763063,18.4,50.55,0,400,13150,20059,939.62,0.6,0.63,4.16,0.648,0.015,1720,0
26716,1654763065,18.48,50.06,0,400,13141,20048,939.616,0.55,0.57,3.77,0.588,0.013,1722,0
26718,1654763067,18.55,49.73,9,400,13144,20053,939.614,0.55,0.57,3.76,0.586,0.013,1724,0
26720,1654763069,18.6,49.43,18,400,13142,20045,939.622,0.55,0.57,3.77,0.588,0.013,1726,0
26722,1654763071,18.68,49.1,14,400,13133,20045,939.607,0.58,0.6,3.97,0.619,0.014,1728,0
26724,1654763073,18.71,48.9,29,400,13138,20030,939.6,0.61,0.64,4.22,0.658,0.015,1730,0
26726,1654763075,18.75,48.78,25,400,13131,20043,939.618,0.63,0.66,4.35,0.678,0.015,1732,0
26728,1654763077,18.79,48.62,22,400,13135,20036,939.608,0.74,0.76,5.06,0.789,0.018,1734,0
26730,1654763079,18.84,48.44,26,400,13127,20024,939.605,0.81,0.84,5.58,0.87,0.02,1736,0
26732,1654763081,17.61,48.31,53,400,13116,20004,939.599,0.8,0.83,5.52,0.861,0.019,1738,0
26734,1654763083,17.02,49.38,49,400,13112,19998,939.593,0.79,0.82,5.44,0.848,0.019,1740,0
26736,1654763085,16.77,50.79,55,400,13118,20004,939.599,0.78,0.81,5.36,0.835,0.019,1742,0
26738,1654763087,16.65,51.87,51,400,13114,20006,939.599,0.76,0.79,5.22,0.814,0.018,1744,0
26740,1654763089,16.54,52.66,51,400,13121,20002,939.596,0.73,0.76,5.05,0.787,0.018,1746,0
26742,1654763091,16.42,53.48,48,400,13120,20012,939.583,0.71,0.74,4.91,0.766,0.017,1748,0
26744,1654763093,16.38,53.92,43,400,13123,20013,939.604,0.69,0.72,4.75,0.741,0.017,1750,0
26746,1654763095,16.31,54.26,43,400,13121,20007,939.609,0.66,0.69,4.56,0.711,0.016,1752,0
26748,1654763097,16.25,54.52,36,400,13124,20021,939.623,0.68,0.7,4.66,0.727,0.016,1754,0
26750,1654763099,16.21,54.79,43,400,13119,20014,939.609,0.71,0.74,4.9,0.765,0.017,1756,0
26752,1654763101,16.2,54.94,45,400,13118,20015,939.611,0.76,0.79,5.21,0.812,0.018,1758,0
26754,1654763103,16.13,55.12,34,400,13122,20015,939.6,0.76,0.79,5.24,0.817,0.018,1760,0
26756,1654763105,16.13,55.25,43,400,13119,20010,939.614,0.75,0.78,5.15,0.804,0.018,1762,0
26758,1654763107,16.09,55.39,37,400,13124,20006,939.623,0.77,0.8,5.31,0.828,0.019,1764,0
26760,1654763109,16.09,55.47,41,400,13113,20004,939.61,0.82,0.85,5.66,0.882,0.02,1766,0
26762,1654763111,17.77,55.15,11,400,13149,20047,939.619,0.85,0.88,5.84,0.91,0.021,1768,0
26764,1654763113,18.16,52.98,22,400,13140,20037,939.603,0.85,0.89,5.86,0.915,0.021,1770,0
26766,1654763115,18.3,51.83,19,400,13145,20030,939.603,0.82,0.85,5.65,0.88,0.02,1772,0
26768,1654763117,18.46,50.95,35,400,13132,20027,939.617,0.8,0.83,5.51,0.86,0.019,1774,0
26770,1654763119,18.54,50.25,32,400,13134,20025,939.615,0.8,0.83,5.48,0.854,0.019,1776,0
26772,1654763121,18.61,49.72,29,400,13137,20027,939.623,0.75,0.78,5.14,0.802,0.018,1778,0
26774,1654763123,18.69,49.36,37,400,13131,20009,939.611,0.73,0.76,5.02,0.783,0.018,1780,0
26776,1654763125,18.76,48.93,29,400,13135,20023,939.614,0.71,0.74,4.91,0.766,0.017,1782,0
26778,1654763127,18.81,48.72,36,400,13129,20021,939.622,0.71,0.74,4.88,0.761,0.017,1784,0
26780,1654763129,18.88,48.48,35,400,13126,20014,939.618,0.7,0.73,4.84,0.755,0.017,1786,0
26782,1654763131,18.91,48.32,32,400,13131,20019,939.614,0.75,0.78,5.15,0.803,0.018,1788,0
26784,1654763133,18.95,48.21,43,400,13120,20004,939.606,0.77,0.8,5.28,0.823,0.019,1790,0
26786,1654763135,18.96,48.08,39,400,13133,20015,939.621,0.82,0.85,5.63,0.878,0.02,1792,0
26788,1654763137,19.0,47.96,44,400,13129,20011,939.63,0.83,0.86,5.69,0.888,0.02,1794,0
26790,1654763139,17.37,48.25,68,400,13107,19988,939.626,0.79,0.82,5.46,0.852,0.019,1796,0
26792,1654763141,17.06,49.7,63,400,13104,19985,939.631,0.75,0.78,5.19,0.809,0.018,1798,0
26794,1654763143,16.86,50.96,66,400,13107,19971,939.621,0.67,0.7,4.62,0.721,0.016,1800,0
26796,1654763145,16.75,51.86,58,400,13112,19994,939.636,0.62,0.64,4.26,0.664,0.015,1802,0
26798,1654763147,16.66,52.52,60,400,13113,19999,939.651,0.62,0.65,4.3,0.67,0.015,1804,0
26800,1654763149,16.58,53.09,70,400,13110,19984,939.646,0.66,0.68,4.52,0.705,0.016,1806,0
26802,1654763151,16.52,53.47,64,400,13113,19993,939.647,0.69,0.71,4.73,0.738,0.017,1808,0
26804,1654763153,16.47,53.84,54,400,13121,20001,939.648,0.76,0.79,5.22,0.814,0.018,1810,0
26806,1654763155,16.41,54.14,64,400,13115,19997,939.635,0.8,0.83,5.5,0.857,0.019,1812,0
26808,1654763157,16.37,54.31,62,400,13117,19995,939.634,0.82,0.85,5.65,0.88,0.02,1814,0
26810,1654763159,16.34,54.51,60,400,13115,19998,939.628,0.83,0.86,5.72,0.892,0.02,1816,0
26812,1654763161,16.33,54.65,55,400,13118,19995,939.649,0.84,0.88,5.81,0.906,0.02,1818,0
26814,1654763163,16.3,54.78,53,400,13116,19996,939.63,0.83,0.86,5.73,0.893,0.02,1820,0
26816,1654763165,16.25,54.85,64,400,13112,19982,939.623,0.82,0.85,5.63,0.878,0.02,1822,0
26818,1654763167,16.24,54.96,62,400,13118,19994,939.631,0.75,0.78,5.2,0.81,0.018,1824,0
26820,1654763169,17.89,54.62,24,400,13143,20027,939.631,0.7,0.73,4.85,0.757,0.017,1826,0
